"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"0.23","23","-0.906","-0.152","0.168","-0.3437748","0.1718874","0.2291832"
"0.23","23","0.32","0.005","-0.032","1.0886202","0.2291832","-0.3437748"
"0.23","23","0","0","0","0.0","0.0572958","-0.1718874"
"0.23","23","-0.01","0.039","-0.042","0.6302538","0.0","-0.1145916"
"0.23","23","0.036","0.076","-0.299","0.286479","0.1145916","-0.4583664"
"0.23","23","-0.221","-0.067","-0.658","-0.1718874","-0.0572958","0.286479"
"0.24","24","-0.913","-0.16","0.176","-0.4010706","2.4637194","0.4583664"
"0.24","24","0.319","0.015","-0.035","-0.2291832","0.2291832","-0.4010706"
"0.24","24","0","0","0","-0.0572958","0.0572958","-0.1145916"
"0.24","24","-0.01","0.039","-0.044","0.7448454","-0.2291832","0.0"
"0.24","24","0.03","0.065","-0.283","-0.286479","0.0572958","-0.2291832"
"0.24","24","-0.218","-0.066","-0.659","-0.286479","0.1145916","0.286479"
"0.25","25","-0.916","-0.155","0.177","0.0572958","2.9793816","0.572958"
"0.25","25","0.319","0.008","-0.038","-1.145916","0.0","-0.3437748"
"0.25","25","0","0","0","0.0","0.1145916","-0.1145916"
"0.25","25","-0.008","0.037","-0.049","0.4010706","-0.4583664","0.0"
"0.25","25","0.031","0.059","-0.278","-0.7448454","0.0572958","-0.1145916"
"0.25","25","-0.217","-0.064","-0.658","-0.286479","0.0","0.1718874"
"0.26","26","-0.914","-0.147","0.169","0.4010706","1.3178034","0.1145916"
"0.26","26","0.324","-0.001","-0.041","-0.286479","0.0","-0.4583664"
"0.26","26","0","0","0","-0.1145916","0.286479","0.0"
"0.26","26","-0.005","0.035","-0.051","0.3437748","-0.4583664","0.0"
"0.26","26","0.035","0.058","-0.272","-0.7448454","0.2291832","-0.0572958"
"0.26","26","-0.216","-0.064","-0.655","-0.3437748","-0.1718874","0.0"
"0.27","27","-0.904","-0.153","0.157","0.6302538","-0.9740286","-0.3437748"
"0.27","27","0.328","-0.009","-0.041","1.8907614000000001","-0.1718874","-0.1718874"
"0.27","27","0","0","0","0.0","0.2291832","0.0"
"0.27","27","-0.006","0.033","-0.05","0.0572958","-0.1145916","0.0"
"0.27","27","0.041","0.059","-0.265","-0.3437748","0.4010706","-0.1145916"
"0.27","27","-0.215","-0.064","-0.654","-0.4583664","-0.0572958","-0.1718874"
"0.28","28","-0.908","-0.16","0.153","0.8021412","-2.0626488","-0.572958"
"0.28","28","0.331","-0.008","-0.033","4.6409598","-0.0572958","0.0572958"
"0.28","28","0","0","0","0.0","0.0572958","-0.1718874"
"0.28","28","-0.01","0.031","-0.048","0.1718874","-0.286479","-0.1145916"
"0.28","28","0.04","0.062","-0.258","-0.0572958","0.5156622","-0.286479"
"0.28","28","-0.215","-0.064","-0.655","-0.5156622","0.1718874","-0.3437748"
"0.29","29","-0.911","-0.154","0.154","0.8021412","-2.8074942000000003","-0.4010706"
"0.29","29","0.322","0.01","-0.031","5.0993262","0.0","0.1145916"
"0.29","29","0","0","0","-0.1145916","0.3437748","-0.1718874"
"0.29","29","-0.003","0.036","-0.051","0.5156622","-0.2291832","-0.1145916"
"0.29","29","0.037","0.059","-0.257","0.2291832","0.5156622","-0.572958"
"0.29","29","-0.217","-0.065","-0.656","-0.7448454","0.3437748","-0.3437748"
"0.3","30","-0.906","-0.154","0.156","0.1718874","-2.7501984","-0.4010706"
"0.3","30","0.319","0.018","-0.026","3.2658606","-0.1145916","0.0"
"0.3","30","0","0","0","-0.1145916","0.286479","-0.0572958"
"0.3","30","-0.015","0.033","-0.042","1.3178034","0.8021412","0.5156622"
"0.3","30","0.037","0.056","-0.248","0.572958","0.6875496","-0.8021412"
"0.3","30","-0.218","-0.066","-0.656","-0.7448454","0.1718874","-0.1145916"
"0.31","31","-0.898","-0.16","0.16","-0.1718874","-1.6615782000000001","-0.286479"
