"TimeStamp","FrameCounter","AccX","AccY","AccZ","GyrX","GyrY","GyrZ"
"0.095","19","-0.195","-0.028","-0.415","6.302538","-19.8816426","4.9274388"
"0.095","19","-0.033","-0.014","-0.128","2.86479","-3.3804521999999997","-0.2291832"
"0.1","20","0.227","0.924","1.399","-0.286479","-4.1252976","1.0313244"
"0.1","20","0.355","-0.178","0.192","-9.5111028","0.8021412","0.4583664"
"0.1","20","-0.097","-0.161","-0.012","-1.4896908","0.1718874","-0.286479"
"0.1","20","0.025","0.032","-0.246","-0.1718874","-1.6615782000000001","0.2291832"
"0.1","20","-0.193","-0.014","-0.414","5.9014674","-18.334656","4.1252976"
"0.1","20","-0.037","-0.004","-0.129","3.5523396","-2.4064236","-0.1718874"
"0.105","21","0.232","0.922","1.392","-0.4010706","-5.443101","1.432395"
"0.105","21","0.345","-0.187","0.195","-9.912173399999999","1.0313244","0.1145916"
"0.105","21","-0.095","-0.166","-0.008","-1.8907614000000001","0.2291832","-0.4010706"
"0.105","21","0.028","0.026","-0.245","-0.0572958","-1.432395","0.1718874"
"0.105","21","-0.193","-0.005","-0.411","5.2712136","-17.18874","3.5523396"
"0.105","21","-0.04","-0.002","-0.133","3.3231564000000002","-1.7761698","-0.1718874"
"0.11","22","0.237","0.91","1.386","-0.859437","-7.3911582000000005","2.0626488"
"0.11","22","0.334","-0.194","0.205","-9.797581800000001","1.432395","-0.1718874"
"0.11","22","-0.093","-0.173","-0.003","-2.1772404","0.286479","-0.572958"
"0.11","22","0.033","0.023","-0.243","0.2291832","-1.3750992","0.1145916"
"0.11","22","-0.193","-0.002","-0.408","4.4690724","-16.042824000000003","2.9793816"
"0.11","22","-0.043","-0.003","-0.138","2.5210152","-1.4896908","-0.1718874"
"0.115","23","0.242","0.896","1.382","-1.0886202","-8.3651868","2.578311"
"0.115","23","0.329","-0.199","0.216","-9.110032200000001","1.5469865999999999","-0.6302538"
"0.115","23","-0.095","-0.18","0.0","-2.0626488","0.0572958","-0.572958"
"0.115","23","0.037","0.02","-0.242","0.4583664","-1.3750992","0.286479"
"0.115","23","-0.196","-0.005","-0.406","3.7815228000000003","-15.0114996","2.5210152"
"0.115","23","-0.042","-0.019","-0.144","1.6615782000000001","-1.0313244","-0.4583664"
"0.12","24","0.254","0.884","1.377","-1.2605076","-8.8235532","2.86479"
"0.12","24","0.336","-0.202","0.223","-8.2505952","1.8334656","-1.2032118"
"0.12","24","-0.097","-0.183","0.003","-2.0053530000000004","0.1718874","-0.5156622"
"0.12","24","0.04","0.021","-0.243","0.9167328","-1.2605076","0.572958"
"0.12","24","-0.197","-0.013","-0.404","2.86479","-13.750992","2.1772404"
"0.12","24","-0.042","-0.018","-0.142","1.3750992","-0.6875496","-0.4583664"
"0.125","25","0.268","0.872","1.374","-1.3178034","-8.5370742","3.0939731999999998"
"0.125","25","0.343","-0.204","0.229","-6.9327917999999995","1.6042824","-1.2605076"
"0.125","25","-0.102","-0.188","0.007","-1.718874","-0.286479","-0.6302538"
"0.125","25","0.041","0.023","-0.244","1.432395","-1.2605076","0.6302538"
"0.125","25","-0.199","-0.022","-0.404","2.2345362","-12.4331886","1.6042824"
"0.125","25","-0.033","-0.005","-0.146","3.2085648","-0.859437","0.1718874"
"0.13","26","0.287","0.869","1.371","-0.9740286","-6.760904399999999","3.5523396"
"0.13","26","0.348","-0.209","0.235","-5.2139178","1.6615782000000001","-1.3750992"
"0.13","26","-0.107","-0.193","0.01","-1.5469865999999999","-0.1718874","-0.572958"
"0.13","26","0.039","0.031","-0.243","1.8907614000000001","-1.2032118","0.7448454"
"0.13","26","-0.2","-0.029","-0.403","1.6615782000000001","-11.4018642","1.2605076"
"0.13","26","-0.027","0.002","-0.154","2.86479","-1.145916","-0.286479"
"0.135","27","0.296","0.873","1.368","-0.3437748","-2.0626488","4.1825934"
"0.135","27","0.35","-0.211","0.238","-3.2658606","1.432395","-1.432395"
"0.135","27","-0.113","-0.193","0.014","-1.2605076","-0.1718874","-0.572958"
"0.135","27","0.034","0.037","-0.244","1.8907614000000001","-1.0313244","0.7448454"
"0.135","27","-0.2","-0.034","-0.403","1.0886202","-9.797581800000001","0.7448454"
"0.135","27","-0.025","0.008","-0.154","0.9740286","-1.0313244","-0.1145916"
"0.14","28","0.293","0.877","1.369","0.0572958","1.145916","4.583664"
"0.14","28","0.351","-0.209","0.233","-1.0886202","1.432395","-1.6042824"
"0.14","28","-0.114","-0.192","0.019","-0.9167328","-0.7448454","-0.4010706"
"0.14","28","0.026","0.04","-0.241","1.6615782000000001","-1.145916","0.6302538"
"0.14","28","-0.201","-0.038","-0.404","0.6302538","-8.6516658","0.4010706"
"0.14","28","-0.025","0.001","-0.154","-1.0313244","-1.145916","0.3437748"
"0.145","29","0.285","0.882","1.371","0.3437748","3.5523396","4.9274388"
"0.145","29","0.348","-0.201","0.227","0.6875496","1.145916","-1.7761698"
"0.145","29","-0.111","-0.193","0.022","-0.572958","-0.6875496","-0.286479"
"0.145","29","0.023","0.042","-0.24","1.0886202","-1.2032118","0.4583664"
"0.145","29","-0.202","-0.037","-0.405","0.4583664","-7.7922288","0.1145916"
"0.145","29","-0.018","-0.015","-0.147","-2.0626488","-1.3178034","0.2291832"
"0.15","30","0.274","0.887","1.37","0.572958","4.9274388","5.0420304"
"0.15","30","0.347","-0.194","0.222","1.4896908","0.9167328","-2.0053530000000004"
"0.15","30","-0.107","-0.193","0.021","-0.286479","-0.9167328","-0.2291832"
"0.15","30","0.02","0.041","-0.237","0.4010706","-1.2605076","0.286479"
"0.15","30","-0.204","-0.035","-0.404","0.286479","-6.6463128000000005","-0.1145916"
"0.15","30","-0.024","-0.017","-0.142","-2.1199445999999997","-1.3178034","0.1145916"
"0.155","31","0.266","0.89","1.371","0.8021412","5.443101","4.9847345999999995"
"0.155","31","0.349","-0.187","0.217","1.8334656","1.0313244","-2.1772404"
"0.155","31","-0.106","-0.196","0.022","-0.286479","-1.0313244","-0.2291832"
"0.155","31","0.022","0.038","-0.232","0.0572958","-1.3750992","0.2291832"
"0.155","31","-0.214","-0.034","-0.406","0.1718874","-5.6722842","-0.572958"
"0.155","31","-0.021","-0.017","-0.142","-0.286479","-1.6042824","0.3437748"
"0.16","32","0.261","0.895","1.369","0.859437","5.0993262","4.7555514"
"0.16","32","0.349","-0.181","0.21","2.0053530000000004","0.4010706","-2.2345362"
"0.16","32","-0.102","-0.195","0.02","-0.286479","-0.8021412","-0.286479"
"0.16","32","0.025","0.034","-0.229","0.0","-1.432395","0.1718874"
"0.16","32","-0.217","-0.035","-0.405","0.0572958","-4.6982556","-0.9740286"
"0.16","32","-0.023","-0.019","-0.146","-0.0572958","-1.8907614000000001","0.2291832"
"0.165","33","0.258","0.896","1.369","0.4583664","3.724227","4.583664"
"0.165","33","0.35","-0.178","0.2","1.6042824","0.286479","-2.3491278"
"0.165","33","-0.103","-0.2","0.025","0.0","-0.9740286","-0.286479"
"0.165","33","0.025","0.033","-0.223","0.0","-1.2605076","0.1718874"
"0.165","33","-0.221","-0.037","-0.405","-0.3437748","-3.724227","-1.2605076"
"0.165","33","-0.022","-0.021","-0.144","-0.6875496","-1.5469865999999999","0.0"
"0.17","34","0.257","0.897","1.366","0.286479","2.0626488","4.1825934"
"0.17","34","0.346","-0.175","0.185","1.0886202","0.0","-2.291832"
"0.17","34","-0.106","-0.2","0.026","0.4010706","-1.0886202","-0.4583664"
"0.17","34","0.028","0.037","-0.221","0.1145916","-1.2032118","0.286479"
"0.17","34","-0.224","-0.039","-0.403","-0.4010706","-3.2085648","-1.5469865999999999"
"0.17","34","-0.026","-0.025","-0.145","-0.6875496","-1.0886202","0.0"
"0.17500000000000002","35","0.256","0.893","1.36","0.4010706","0.4010706","3.7815228000000003"
"0.17500000000000002","35","0.338","-0.173","0.177","0.4583664","-0.2291832","-2.3491278"
"0.17500000000000002","35","-0.106","-0.201","0.026","0.6302538","-1.145916","-0.4010706"
"0.17500000000000002","35","0.028","0.037","-0.22","0.2291832","-1.0313244","0.3437748"
"0.17500000000000002","35","-0.225","-0.038","-0.401","-0.4583664","-2.4637194","-1.7761698"
"0.17500000000000002","35","-0.023","-0.024","-0.146","0.0572958","-0.8021412","0.0572958"
"0.65","100","0.244","0.861","1.356","2.86479","28.1895336","-9.8548776"
"0.65","110","0.344","-0.171","0.148","-5.9587632","1.4896908","1.432395"
"0.65","110","-0.101","-0.169","0.016","0.4010706","-0.3437748","-0.6302538"
"0.65","115","0.032","0.026","-0.212","-0.1145916","-0.3437748","0.0"
"0.65","89","-0.219","-0.021","-0.404","-6.6463128000000005","-2.2345362","-0.5156622"
"0.65","117","-0.018","-0.015","-0.143","0.9740286","-1.3750992","-0.286479"
"0.655","101","0.245","0.868","1.346","2.9220857999999996","29.1062664","-9.6256944"
"0.655","111","0.346","-0.174","0.15","-5.844171599999999","1.9480572","1.3750992"
"0.655","111","-0.101","-0.17","0.017","0.1145916","-0.4583664","-0.6302538"
"0.655","116","0.031","0.022","-0.211","0.3437748","-0.3437748","-0.1145916"
"0.655","90","-0.217","-0.019","-0.405","-6.8182002","-2.578311","-0.286479"
"0.655","118","-0.018","-0.011","-0.146","0.9740286","-1.3178034","-0.286479"
"0.66","102","0.23","0.876","1.339","2.7501984","30.0229992","-9.167328"
"0.66","112","0.345","-0.178","0.152","-5.2139178","2.291832","1.432395"
"0.66","112","-0.098","-0.169","0.017","0.0","-0.5156622","-0.6302538"
"0.66","117","0.029","0.02","-0.209","0.7448454","-0.286479","0.0"
"0.66","91","-0.215","-0.018","-0.406","-6.9327917999999995","-2.8074942000000003","-0.0572958"
"0.66","119","-0.021","-0.011","-0.147","-0.0572958","-0.9740286","-0.5156622"
"5.705","855","0.01","0.901","1.046","0.1145916","0.0","-3.0939731999999998"
"5.705","911","0.224","-0.14","0.102","0.859437","1.145916","0.0"
"5.705","930","-0.029","-0.072","0.006","0.0","-0.572958","-0.1145916"
"5.705","975","0.012","0.004","-0.062","-0.1145916","0.0","-0.1145916"
"5.705","374","-0.122","-0.046","-0.227","-1.5469865999999999","1.6615782000000001","1.3178034"
"5.705","944","-0.017","-0.011","-0.083","0.3437748","-0.8021412","-0.2291832"
"5.71","856","0.005","0.909","1.05","0.0","0.7448454","-2.6356068"
"5.71","912","0.229","-0.14","0.103","1.432395","1.0313244","0.0572958"
"5.71","931","-0.029","-0.072","0.006","0.0","-0.3437748","-0.0572958"
"5.71","976","0.012","0.001","-0.062","-0.1145916","-0.1718874","-0.1718874"
